speaker,gender,n_clips,f0,f1,f2,f3,f4
ls-7177,female,4,180.53411042132677,600.3134558311525,1823.4774501113757,2967.248445439566,3920.2665196360385
ls-7188,male,4,166.90399131584846,396.5711957433539,1713.3379107914502,2700.9254210568697,3868.529916590409
ls-7198,female,4,146.90283184349988,699.6492554818918,1839.4409168874192,3094.464189699401,3852.136073285351
ls-7199,female,4,127.91186771706805,413.91489589743014,1760.264974228609,2800.72701313463,3691.138771181129
ls-720,male,1,159.8397151965209,384.6152340603692,1539.608578950588,2680.0028053570913,3366.052964021857
ls-7220,female,3,165.74144221476374,765.1876619030851,1789.3645365882135,2795.9117563764034,4163.65610540351
ls-7223,female,4,176.06649487471742,444.29763860530426,1955.9247681523518,3047.67875248999,4109.927588376925
ls-7226,male,2,151.18128363035058,373.7086565982061,1558.9342886417976,2681.5953776945166,3700.8279917718137
ls-7228,male,1,157.88976363730546,383.45719860058506,1436.488611477138,2473.077836629344,3805.711374073549
ls-7229,female,4,171.6272062745341,507.4463535869747,1613.5857993157215,2967.2875021951227,4051.8496665653024
ls-7238,male,2,162.13864675585518,401.5731491420803,1759.2570094628047,2665.15571711121,3814.579152428295
ls-724,male,4,151.88964867928894,377.19840676818546,1533.1208074043116,2600.186327880525,3683.794478217722
ls-7240,female,4,176.7968865574183,485.3182037523707,1685.3153940173765,2966.83164922498,3964.1727968956393
ls-7247,male,3,157.77860271967074,486.6591186303537,1574.5542337366112,2432.106879328623,3693.4672993540726
ls-7250,female,3,170.30574598656673,447.3041721205399,1627.9013059974332,2955.2607372215425,4199.2486806204715
ls-726,male,1,148.3236768641794,498.73268871841753,1553.666697973233,2517.340045237393,3764.4977024714517
ls-7264,male,4,148.79153458103752,403.2496469530612,1575.4483537263204,2725.755039852669,3481.107922391977
ls-7265,female,4,160.17465683788797,465.6782557685257,1681.9473862549523,2936.488961827573,4026.127280530697
ls-727,male,1,154.49785190612556,444.943531395691,1667.4167590254804,2676.870226781235,3828.292743994368
ls-7277,female,1,177.12953802088975,416.0149943384873,1818.8572548689322,2810.260146646381,3827.1915682705603
ls-7286,female,2,179.42246871169039,497.4471430915339,1476.759480024804,2768.923486509022,3817.4270580119064
ls-7299,female,1,172.69915849923433,456.3021382172869,1389.0546587899848,2724.040319998254,3717.5166641573364
ls-730,female,4,165.37465934106194,365.3598602306117,1743.3746641210205,3013.2869236573147,4183.200116699754
ls-7302,female,1,174.08895855048104,655.6943087747527,1266.7813800911847,2980.9098235265747,3984.666602390074
ls-7307,male,4,161.96730462096832,448.62458108378803,1491.3850861062351,2643.0945033616317,3547.616479422508
ls-731,female,4,164.27556639296859,393.2280011366804,1766.548676750719,2905.3899013148935,4074.582144985262
ls-7312,male,4,154.13501279433146,413.10102904674176,1609.5043581661325,2644.9857361785075,3755.46575721742
ls-7316,female,4,173.4814552905923,537.4333973996058,1809.6528058548638,2751.024159281743,3857.0271836605666
ls-7318,female,4,168.9015805184381,490.93708923093743,1870.63096635716,2830.0491719413285,3907.5961992489083
ls-7320,female,4,171.53212732267073,351.0540340889313,1823.995338043549,2826.0454891246272,4327.848393369275
ls-7326,male,2,163.4102604235042,481.6547761938964,1734.4403134762815,2587.5652690787483,3708.9225525079128
ls-7327,male,4,173.23310506614663,450.9822610191701,1607.6437836913742,2456.2740622780902,3700.289500360651
ls-7335,female,3,177.48998876173235,472.60833007999287,1743.6262097900112,3079.6226622558142,4078.276696278199
ls-7337,female,4,176.81321847047053,525.7715571362969,1818.3770066043783,2816.1591253483048,3796.0436406156286
ls-7342,female,4,169.83432656683345,411.8944603084781,1607.9206921415098,2879.9910070705278,3870.387420470026
ls-7346,male,3,147.86952140808935,430.5213408936281,1670.939474388969,2601.498415191816,3709.2929509461937
ls-7348,female,4,169.11462224663669,448.5600495902541,1694.4426027158047,2654.540888688768,4032.4000535457853
ls-7354,male,4,142.1548516998801,366.68903336417145,1614.3328454322723,2876.1969378565263,3776.137105654842
ls-7360,female,4,172.20317687909625,497.9561350969917,1808.041874315792,2671.7537558295985,3843.800493419213
ls-737,male,3,146.93013744406574,498.66901992999294,1383.2014583314024,2493.2017039649636,3652.2151054225897
ls-7384,female,4,178.57409465790596,433.28367071241166,1648.2701800223858,2863.68919431808,4042.0524425964168
ls-7391,male,4,149.9510214615313,467.3869342016758,1545.2297188897533,2610.356005697998,3566.7778984870156
ls-7395,female,2,180.48913972371253,531.1186042897128,1648.6558120974246,2753.1500091195485,3958.9547119518134
ls-7398,female,4,179.54930995888122,475.49232065665603,1964.0702167681156,3003.3911426830346,4294.032905024107
ls-7402,male,4,176.99815216953505,445.9282763570125,1553.7623271238149,2729.1670213905445,3692.463820723653
ls-7416,female,4,168.99783354353974,457.2488159813387,1692.8979174441765,2790.225021780618,4148.908139013955
ls-7424,male,4,143.06933409941445,442.42109533188307,1530.3029718495031,2567.160074377763,3590.4483500630804
ls-7467,female,4,178.85858046144932,537.7224369124731,1879.8898446403382,2924.247824292191,3937.70657250174
ls-7481,female,4,129.93410657345783,526.200311937906,1858.551479548822,2865.8206422924513,3729.291374133441
ls-7484,male,4,134.83201447896914,411.51361406469005,1680.466204007897,2723.5445648305795,3947.9011986013775
ls-7495,female,1,179.88438572901552,514.7553724698142,1806.717854793606,2798.256059620018,4001.1904684922683
ls-7502,male,4,158.86147283260556,621.4154986528586,1721.8234764564409,2677.1908794205656,3832.3961683356492
ls-7505,male,4,144.99302192036242,392.37543706120806,1422.8761624480169,2666.011935956505,3650.327972864844
ls-7507,female,4,175.90875372968543,520.0833499024486,1649.803068836529,2918.01327150614,4191.84435208827
ls-7512,male,2,158.4931224187219,473.4270885790087,1548.9246594434344,2802.1159132730854,3478.167298666912
ls-7514,female,4,153.87388585776858,470.52789513803475,1860.8101340855933,2919.8380756322213,4191.388176713228
ls-7517,female,4,152.9344949885983,484.47826150965403,1760.9701085664722,2891.4534640701822,4062.501834893371
ls-7518,male,1,148.20998942381382,438.1385200460453,1571.1328289178184,2642.418860201134,3577.0790865594545
ls-7552,female,4,171.72347534755963,485.10557324820263,1713.6234361257216,2873.3974069120577,4016.3843282754233
ls-7553,male,4,145.3020954329888,443.5747292914902,1651.6928800849396,2589.6264009173387,3752.707079517583
ls-7555,female,1,176.3030590588235,532.6459995488505,1746.6134231253768,2871.2415073233897,3784.8080107586943
ls-7556,male,4,152.88994133119166,440.2764667303431,1676.5045566340646,2656.734594606828,3832.798791491734
ls-7558,male,1,150.840747417022,532.5145745358028,1489.7814203463997,2641.0110440920607,3567.0955485682694
ls-7561,male,4,150.84944464355215,368.9792487464899,1699.3946141593435,2828.5817279943976,3757.084834757614
ls-7565,male,1,174.11573833787628,445.5297551598323,1499.009898768274,2436.9623533656763,3691.4818398861576
ls-7585,male,3,152.46430835979413,445.5777703824643,1633.1172323227822,2596.818442622714,3614.037902593655
ls-7597,female,4,160.23459559184462,488.2687024523084,1804.0277329309342,3084.789096560078,4125.805974679624
ls-7603,male,4,192.03590299946978,447.8556552476243,1560.9728607065947,2606.111275518975,3863.725360717108
ls-7608,male,3,147.45711028358394,429.18630668891774,1577.383269544879,2490.816802365437,3404.7545164444527
ls-7609,female,4,166.60657884748963,496.4476638992478,2047.37825571241,3073.2544367916507,4074.3060222246218
ls-7635,female,4,176.2621374230202,482.8515103268249,1807.595519915915,2838.581741144544,4363.059761024658
ls-764,male,4,169.5972246940752,550.7581791188486,1714.638023095491,2708.3772000337426,3642.2019655575405
ls-7640,male,1,150.51918795638093,565.9717148066736,1650.1438008533685,2523.306642465092,3549.2224730969074
ls-7647,male,4,153.88250203966066,505.4852065990127,1710.1692839751768,2697.477075919297,3675.0448932021927
ls-7649,female,2,178.887937656862,512.689112981025,1868.7515970196343,2657.9752100222177,3564.9764547820378
ls-7654,male,4,156.79815083385836,360.1663952574452,1560.8464267615736,2730.166260774021,3824.524463597345
ls-7672,male,4,152.96344865554966,344.83182365003637,1576.5905764146628,2664.979231197908,3766.2337525140933
ls-7683,female,1,181.92028905140057,792.5663070095391,1789.887362161981,2711.3810315449236,3580.9176993989468
ls-7699,female,4,167.8943604716772,513.338634596176,1963.1228909286297,3113.823870599106,4097.242865146431
ls-77,female,4,139.57491494882757,473.8505842315118,1591.5274050154921,2725.5353108006843,3990.586838600248
ls-7702,female,2,175.42507706674758,423.01741816487527,1798.0165791118611,2831.058828254709,3924.8005603539573
ls-7713,male,4,148.8874545698675,557.188244921304,1543.1975649981905,2555.9881647040274,3631.730692098651
ls-7717,female,4,166.9376614974094,415.1129083298197,1646.8177600360418,2723.3986752615433,4002.9562748398657
ls-7720,male,1,164.41004039063637,453.53397409895473,1487.9865016204308,2515.664890207353,3503.343172453933
ls-7732,male,4,162.89366730944425,389.7847329768878,1498.504851596144,2699.6207938179514,3809.538167266831
ls-7733,female,4,177.64883576265547,498.7746007872833,1780.0924767427662,3065.870119174554,4071.9230201403743
ls-774,female,4,167.89063345212747,505.7494734275608,1679.7939220684439,2782.2645604144136,3828.6366445830126
ls-7754,female,1,180.4174259856,398.54540507731963,1746.7482884332148,2917.3561319298637,3823.2767163893413
ls-7762,female,3,171.76643605672604,508.63341665454647,1870.7137610326863,2969.648191799494,3715.6969243317317
ls-7769,male,2,146.97705343803625,473.6853455890197,1489.1846114471577,2314.062807311725,3637.4005216661362
ls-778,male,4,157.75716182588747,429.6426141199944,1728.9064652144234,2728.797279091227,3771.786879182596
ls-7783,female,4,160.69676163143407,527.6356676067744,1695.2435420309307,2819.3793816897182,3787.7813169034775
ls-779,male,1,142.3259079603641,412.4598875184132,1597.5624742052394,2396.5538724276566,3670.268243034496
ls-7795,male,4,148.1563253215847,474.6804983936438,1725.548090422422,2636.453802572337,3905.1417541982755
ls-7796,male,4,168.3597938654714,353.34167174728645,1670.5185224583681,2452.5048856866806,3438.2120270076975
ls-7800,female,1,178.95728754952853,457.6519801870029,1819.6579601410263,2768.0129911054664,4202.940482871836
ls-7809,male,2,139.58471654103712,423.56158811924445,1841.6890499292654,2731.8822311382837,3959.8676737828746
ls-781,male,3,146.3711244834898,410.2671821325663,1624.1333608860587,2664.4460355333254,3892.472825085258
ls-783,female,4,162.27919755508566,444.05401209538866,1737.673761958631,2558.7107633805654,3802.227810113699
ls-7835,male,1,119.15283266378428,665.0253490319338,2019.4890515880795,2940.6700146627254,3791.0121804817054
ls-7837,male,1,145.5360609079231,406.33698641390396,1580.962536925796,2577.560631840105,3493.778307593318
ls-7848,male,4,151.18577331369676,480.8822354796329,1632.5656794465872,2732.724552179157,3811.762323487363
ls-7867,male,1,164.5878284038811,442.06575052417173,1539.236704537765,2606.398867905211,3711.1104114737564
ls-7871,male,4,142.79994433004768,435.1268509808349,1603.7926057754898,2716.706212768603,3655.408436730533
ls-7881,male,1,143.0965121977709,468.8918526486618,1840.634879601384,2937.715705726356,3933.9638800669595
ls-7883,female,4,167.60809498646574,398.6157220564956,1729.3441123804091,2626.8867952961136,4025.087633212494
ls-789,female,4,170.9642447204448,492.35120633262005,1730.8363899442343,2731.5022460661166,4067.6895637989464
ls-7898,female,2,177.20693358836732,450.3363496739553,1731.7864506272997,2738.498250525081,3906.677073724204
ls-792,female,4,173.21610364910248,435.13424620446676,1791.2568873354512,2922.6835362779,4011.624570453869
ls-7923,male,4,149.29491988625057,427.0409115214519,1550.2250062740695,2641.4372931086555,3372.282599427327
ls-7925,female,2,179.78454728525287,553.8616521409037,1721.7713476881052,2944.210900849731,3759.2290752458975
ls-7933,female,4,176.59157632480623,438.1307519402657,1604.0198889340663,2884.033180413333,3988.739439575623
ls-7942,male,4,153.16523860319955,344.88870862121064,1637.9626773282812,2802.6437811781516,3895.828442877285
ls-7945,female,4,177.28169076270524,448.6822421159628,1665.427616583508,2607.409613923675,3784.8756271391094
ls-7957,male,4,162.33489068516968,528.7609300872016,1760.846447184812,2440.769383085185,3573.7325116694155
ls-7967,female,4,174.22596803699273,481.2452565810862,1704.2929436045783,2851.4567696206905,3976.0591550779677
ls-7994,female,4,171.60053397875765,471.0742094003889,1646.110442891001,2822.361018914774,4075.6492872981357
ls-7997,male,4,144.3141514805319,487.9324307683987,1690.8227559712973,2646.2737559988764,4014.4291680252445
ls-8023,male,4,199.868739767091,383.8761438386507,1806.285657788838,2748.4681613554694,3771.5212407660547
ls-8040,female,4,162.65428098845382,439.05989013563385,1912.5787847281354,3072.275504656232,4087.429906331783
ls-8042,male,4,143.18393607055503,440.73341305152775,1499.908217398992,2667.7368775682908,3564.8767944796705
ls-8044,female,4,173.69742753883773,527.3168479360269,1599.5820831155315,2495.209240339652,3475.952159482449
ls-8050,male,4,169.63477171378025,454.9886627849193,1586.7240491325429,2545.378923311506,3707.7457778350044
ls-8057,female,2,175.66878390036695,544.8635544814139,1572.0537523350476,3020.237989474613,3919.8623780844937
ls-8066,male,1,164.9542532235987,403.67812951692866,1605.9826828857454,2593.6734388522295,3406.7672709877684
ls-807,male,4,158.0425193044807,407.282432890166,1642.863147215031,2654.7220763066152,3687.573731390062
ls-8071,female,1,175.0960582988241,545.6465847475778,1604.260367072065,2660.896464230609,3697.276546729178
ls-8087,male,4,163.55030476049754,461.58518283547977,1674.7178533130984,2531.487890766505,3673.0295247391427
ls-8097,female,4,170.15727037389348,432.1880161275891,1535.2275771130853,2609.4945447519904,3873.6388373589734
ls-8108,male,2,149.39475261627427,419.31918856108075,1619.3872918516468,2754.22812566271,3606.8382880279046
ls-811,female,2,179.2170934510551,544.4775714837392,1660.3878511180799,2427.9416006352994,3422.134079208908
ls-8118,female,4,173.23446971064857,572.9506318562005,1899.5396088817672,2773.7462944251984,3819.157617089565
ls-8123,female,4,178.5594025930567,428.92341169520796,1653.4336159626496,2804.5782340599217,3816.2563067983933
ls-8142,male,1,157.04184883474844,380.95561073492394,1608.6943037969177,2597.610735527649,3669.827660859366
ls-8156,female,4,176.47896676344482,470.90527863716517,1782.0537733992614,2753.5421202822745,3890.5508241047314
ls-8163,female,4,169.10089561931034,473.7381612417368,1848.9134689419627,2779.3688644820563,3686.7249062324713
ls-8164,male,1,141.10553219877414,418.21795675972106,1586.0635986522395,2718.995337377957,3708.6760163451736
ls-8169,male,4,150.01763900799028,370.030063577636,1536.9634830812543,2508.6608233342495,3851.0308727971296
ls-8172,male,4,149.7035461911908,442.63853664439523,1625.0543551636233,2792.871052661939,3780.564110657616
ls-8176,male,1,146.08090283227637,478.64065139768877,1726.4136343729087,2652.216237302594,3576.3699137956464
ls-8183,female,4,172.30595079556082,473.56070328895737,1839.8491314426828,2671.480596754645,4038.0296260392893
ls-8190,female,4,169.86542755396357,431.921859133426,1645.4510021499668,2821.129124854502,3943.378676631941
ls-8193,female,2,180.0095514802003,490.5637926878719,1869.3189608822127,2802.8669884808023,3768.125255745142
ls-8194,female,2,178.2891732184131,504.7076097886931,1738.2591362407354,2938.473761719073,3967.984745800184
ls-8199,female,4,172.63529533281422,494.1725548252143,1836.3106780479357,2633.2037930043657,4042.658926389565
ls-8200,male,2,165.38326377037058,495.5888822468496,1622.1956369926554,2681.3755772146164,3589.466773362373
ls-8215,male,1,184.25455152558305,494.8560391759227,1632.3875468187111,2781.8611848341275,3932.6926306084756
ls-8226,male,4,197.52099324394987,415.10752181696,1607.1887597750351,2763.6430570606217,3667.619515348947
ls-8240,female,2,170.0009622144172,484.70988290116117,2162.0931149676667,3231.92324693918,4385.603991468615
ls-8242,female,4,174.6301376933774,395.247821033636,1798.8698641309948,2827.513720277125,3837.0011116295937
ls-8245,male,4,143.929143445779,451.2149863977975,1532.6925397301534,2576.118154503046,3547.186854908533
ls-8250,male,2,148.89445105660923,453.7846043545468,1781.9340610613508,2687.4536924750046,3639.9070623717325
ls-8259,female,4,157.2341285530067,425.8237713129072,1814.6878215734737,2961.3351293227965,3844.1217826491365
ls-8262,male,4,151.07950928528533,497.08822336269355,1722.4211490455677,2624.7283808615894,3599.0172273054523
ls-8266,male,2,142.2490215686443,875.4617209158573,1983.6933063836952,2960.9382769451477,3631.4130540235647
ls-8295,female,1,155.74639681640255,598.6056582226377,2190.67194692324,3341.0597819892046,3995.2749835521927
ls-8300,female,4,174.0884905568654,435.709208122145,1661.5414987539323,2682.323527176364,3799.8564701147097
ls-8307,male,4,172.0958574927186,455.3190112268049,1584.328541665815,2511.155061559737,3506.9394930075696
ls-8316,male,4,144.5881213686986,473.77606988643726,1675.9987841390562,2602.3276003345127,4004.4456949841606
ls-8324,female,4,141.036902034835,438.65395042292823,1522.403088115141,2761.6866812188573,4167.869592739393
ls-8334,male,2,145.6680782600149,432.81946957506455,1705.634799545539,2597.8124188174734,4137.570787686169
ls-8337,female,4,165.22232612920538,472.9740214951399,1776.1693208215006,2934.894890588428,3971.790911036684
ls-8356,male,4,151.2369867166281,352.1703579672159,1673.390430924378,2821.510777482716,3856.9806724823175
ls-8388,female,4,158.3795963942569,442.0446435364953,1669.29138256759,2798.8165802643753,3742.2381129494047
ls-8389,male,3,154.76855273624923,566.5761256671105,1456.7412235710551,2432.4704571627717,3488.7014223825067
ls-839,male,4,167.1838880190624,573.4969700610927,1390.7687390678336,2667.466615062346,3584.2147259515637
ls-8396,male,4,143.05399834460843,408.2962205409209,1586.1892989110252,2639.419862520567,3634.963722047367
ls-8401,male,3,150.13586929779376,397.8495826936562,1559.0923946288958,2706.389853549342,3657.0427493408315
ls-8404,female,4,167.72561067979905,637.5213347400623,1732.995435470379,2903.538870874731,3984.685092571655
ls-8410,female,4,176.06120705193308,555.9824155946217,1606.4595482016607,2396.4409478223088,2939.6965456411117
ls-8413,male,1,129.44743596053326,429.0726940005804,1535.2109465632905,2590.1657434557337,3627.106860670646
ls-8415,female,4,173.7673915297048,423.79610644884684,1840.5001542214513,3154.4038233008696,4188.070797372866
ls-8425,male,4,152.09159972671114,362.5506646411143,1560.499051027065,2547.0996744849676,3625.135510522695
ls-8432,female,1,168.00377429778072,492.02304021360146,1592.7492786291753,2476.587120650999,3806.0354503947947
ls-8441,female,1,176.04516151207076,474.1436631915061,1624.492678884776,2940.8764839086557,3999.1508806407514
ls-8459,male,4,158.7717694261272,346.56585322981107,1752.0181235912937,2776.822068225645,3676.468271107282
ls-8464,male,1,191.72206844614294,481.48620036250645,1370.549595507682,2754.0743071175825,3822.4473373677624
ls-8465,female,2,179.9978380010384,429.2938311844027,1806.812066153067,2777.684920865297,4015.10994576551
ls-8466,male,3,145.89248006719777,425.43383378607075,1418.4367957643358,2501.281704683813,3634.41528525249
ls-8468,female,2,176.79902742127044,456.5105458621701,1536.9553675291459,2856.4022628420303,4019.418869463381
ls-8470,female,4,162.81145208420907,466.40345308768167,1485.9309865532282,3134.271920585013,4112.73288240329
ls-8476,female,1,179.89266960720738,496.25891391485675,1863.3772734701408,2819.223705640312,3884.7909925293916
ls-8490,male,2,172.95180490203776,459.849922602359,1778.6589453524828,2729.88575878625,3586.9609187349593
ls-8500,male,4,148.0033755790891,371.0695758163689,1433.1885559253615,2818.444107407003,3930.729407928202
ls-8506,female,4,167.95640155480578,554.6987223222443,1768.7199064169702,2911.7400099543556,3818.9863686046892
ls-8531,male,1,142.35962976936716,491.6871562802555,1456.7917370477721,2641.118626352341,3762.4944815484505
ls-8534,male,4,142.80378777487923,404.46305768406944,1609.0304666097195,2459.9498760291644,3661.6172660512384
ls-8545,female,4,157.93731328306905,536.3222251634465,1787.2883993549121,2940.2589686816536,4111.597689970911
ls-8591,female,3,178.0630789622379,469.51924019176136,1733.501774830615,2911.0921133194115,4077.849417936081
ls-8605,female,4,178.0315689667662,419.70988213707665,1727.9873066406712,2872.820114751723,3814.074847306554
ls-8609,male,1,84.19470205388245,1071.798130184223,1817.3331825548785,2713.4675458433335,3686.579136999726
ls-8625,female,4,157.33402455959634,455.8061715315176,1677.9260572390112,2869.7781137842308,3994.275768015399
ls-8629,male,4,158.02251536584401,455.3885279074019,1704.8261593224988,2625.4182158675903,3693.2970435407524
ls-8630,male,4,134.78523442204414,589.9590491907601,1602.2457306097826,2667.2247591961946,3347.09111265507
ls-8632,male,1,144.35126961159716,377.6992497243545,1692.5754471504883,2687.0209842899303,3849.1705772493638
ls-8635,male,4,142.75550820074162,416.09819233678843,1640.858012848954,2778.698362413238,3744.9515435023623
ls-8643,male,4,146.26435523121933,403.8837609970718,1768.6677023656189,2508.499074840751,3806.1667704464044
ls-8644,female,4,155.68923072021093,412.85024472837415,1830.3754080458089,2745.401438345604,4016.879673671013
ls-8664,female,4,164.71601747092512,494.0471927759152,1723.0882636182332,2716.9838308703665,3939.7790403894596
ls-8671,male,3,195.09875886653307,404.4129060250673,1980.8883201550057,2967.1986737279276,3928.9470515968637
ls-8678,female,4,176.12277884367836,516.7537179559155,1577.8607187253506,2722.5847255054523,3807.9406605979834
ls-8687,male,4,159.92667685016886,425.6766424282969,1664.223924975803,2612.84650487825,3756.3519331269204
ls-8699,female,4,167.5289565978153,480.2558702626218,1821.0082878344706,2901.9319516223677,3931.811029465989
ls-8722,female,4,154.43662962308656,391.78221406015973,1648.449717199785,2854.229102824694,3960.8804052723954
ls-8753,male,4,200.86680111577084,393.5042821673012,1476.1875017375655,2581.4486334957783,3912.0907331986646
ls-8770,male,4,142.72946340228697,402.6021094711981,1517.7959929036188,2562.2896751871704,3711.0251950815673
ls-8778,female,4,126.8913706022523,410.10262282449673,1796.1955111519462,2920.3597348488793,4047.219883144772
ls-8786,male,4,146.01272442720395,471.82378804030526,1343.1981708786302,2452.1157404271125,3673.5330724338733
ls-8791,male,1,179.3928548301338,449.31348136311107,1720.6133094765094,2914.607108855361,3723.403329311927
ls-8799,male,1,159.53702942682872,399.62354042461436,1630.0591091545657,2691.643508997301,3792.3597466197357
ls-8824,male,2,143.53874251882058,441.1406296629163,1636.1366674726314,2681.5624197124434,3825.1301767735295
ls-8838,male,4,169.29311680964088,434.6685339052646,1466.2751078616357,2629.818674786504,3496.3963828164324
ls-884,male,3,151.28325615048072,427.62267330169243,1780.5613888147773,2549.8504531468,3655.518214069845
ls-8846,female,2,169.8549014066245,463.044833089305,1804.9480038753832,2928.9637151148354,3986.6874615482175
ls-8848,male,1,147.1005600154358,447.22177280483805,1455.7516638319369,2734.1103833615643,3672.4245084034033
ls-8855,male,2,166.1249507560825,735.7510105162471,2108.7816754958085,3089.015890891465,4239.092898798925
ls-8897,female,3,182.81286218093788,714.5609252801332,2039.4406601103651,3060.1496386904714,3935.7194278777274
ls-89,female,4,173.39214256621696,446.2072891937928,1774.3873219583375,2803.259000065232,3836.348854224272
ls-895,male,1,150.70566522682125,418.99795898383854,1698.3075874259903,2367.440099028604,3577.05512981138
ls-899,male,1,141.59278689169508,551.4756977617355,1628.6135089581512,2808.551796050554,3780.0834493369653
ls-90,male,4,150.95763337436068,419.852295878576,1791.7334615205486,2876.333851335381,3576.553770712542
ls-9022,female,4,164.9879185832993,490.8499105843931,1757.7239168291185,2787.781326295304,3943.7930332829437
ls-915,male,4,169.57446526508815,485.7993653201287,1575.854921325483,2533.71729263213,3743.4142928232327
ls-921,male,4,156.88902989527838,453.84933353129577,1741.6651931105062,2835.856960537618,3836.0357609172265
ls-925,female,4,174.08611685087993,365.327946692654,2009.8161921643764,3192.3793414435036,4139.907103540047
ls-927,male,4,143.60004826387762,426.2081752334266,1477.3640721059191,2909.8945010449597,3828.312312999233
ls-948,female,4,150.5521514742972,450.5889381913763,1754.14337779783,2871.8447838496168,4250.780399029991
ls-953,male,4,148.0264845061751,446.92560643928573,1570.3214675139577,2489.5396230685283,3796.9095926722093
ls-954,male,4,143.75994968098252,471.4797429710473,1703.9005779382442,2754.7241209521385,3873.6301422717693
ls-964,male,1,150.09462899654943,534.4351760705107,1484.4799880887736,2548.241341915851,3934.303827980194
ls-976,female,4,175.04905839029175,375.6409395085992,1773.061642910753,2961.0552285419576,3974.004436406871
ls-978,male,4,152.29767038103114,751.8743535320432,1887.540924112492,2834.950627417968,3584.344557083368
ls-979,female,1,180.18544772422177,470.83108100448675,1699.9984146233646,2867.5286495869077,3895.2296426131834
ls-98,female,1,159.91054851920387,445.78935955880473,1792.7697272881758,2633.9899479133082,3738.6092953619113
ls-982,male,4,173.33117708545893,502.89725155385196,1915.5487508552583,3058.0508017331076,3937.005674444444
ls-985,male,4,146.68221710179984,384.06613006347436,1573.9292702918503,2443.472830085492,3310.363102073515
