speaker,gender,n_clips,f0,f1,f2,f3,f4
ls-7170,male,4,152.81871119621013,433.54902680631824,1631.8268635618701,2913.7564850795934,3471.7535618657507
ls-7177,female,4,178.31496954071514,602.4114845601862,1845.3067000326132,2929.5584681609125,3899.5987858158483
ls-7188,male,4,167.31386257090236,395.5539293704628,1694.3911561718435,2692.533501383753,3862.0124168693396
ls-7198,female,4,165.5426112182735,666.0081471124724,1752.926669680487,3016.716787159594,3638.179377289252
ls-7199,female,4,125.77676172998045,394.6220826606112,1687.6576464155783,2775.740681973157,3658.194661539984
ls-720,male,1,155.53377536303225,388.0414648753888,1489.3151013859504,2665.4004460825267,3356.5170678185927
ls-7220,female,3,173.566457114201,726.1953128200489,1619.1997692295954,2637.736520192034,3822.620310878074
ls-7223,female,4,175.67814921519732,447.3849109326193,1922.3094280865887,3026.0084194483034,4076.615200385818
ls-7226,male,2,150.89566004284686,370.6848869137757,1526.3812212714593,2683.599916042253,3661.215055758719
ls-7228,male,1,153.11175409154222,376.9869495545716,1426.0891833236856,2469.5823934302693,3853.7274468470405
ls-7229,female,4,167.74786061366308,516.0377020673686,1598.8007363416432,2988.7114262534187,4025.5282053800483
ls-7238,male,2,146.5366002703265,392.23905280714564,1808.960814150722,2649.2344288111485,3791.4715030619
ls-724,male,4,155.23811113807417,364.6917650167216,1485.4662054358691,2593.360948549127,3676.890401287311
ls-7240,female,4,176.57251848426893,472.3462855853695,1679.1631850154513,2945.8736203180983,3933.4141412246718
ls-7247,male,3,151.6579990274599,498.0916181231969,1510.203260284551,2424.301896427363,3693.2029940676866
ls-7250,female,3,173.9712197230151,442.93083859757417,1602.7446458939796,2912.815925031414,4182.689092287357
ls-726,male,1,143.88527319522368,486.6391656254941,1528.4988689209392,2503.037384709407,3744.007206887679
ls-7264,male,4,148.81137735899617,401.7032732856659,1543.5432719633989,2710.071979253081,3467.4302192374494
ls-7265,female,4,163.2542986774281,455.3722327808259,1656.3090981309315,2941.0272972361486,4065.700540432993
ls-727,male,1,150.42972201665205,466.0718787474197,1675.7936345962737,2697.753086905298,3849.776923418779
ls-7277,female,1,176.0521538945313,413.60184726167876,1839.2305580652198,2808.2906906970848,3830.0294878168993
ls-7286,female,2,178.76489106737966,499.5170343809249,1476.7688909788649,2799.434106965472,3841.596756686058
ls-7299,female,1,172.7494571570586,462.19542050908007,1435.3964979582283,2747.8680543175306,3716.4138102137276
ls-730,female,4,167.1675577176992,350.2567907871522,1717.4355469102697,3021.1276921603157,4205.149306551373
ls-7302,female,1,172.16753657113668,673.8403761617939,1275.8140930978866,2980.998031829669,3986.133790302342
ls-7307,male,4,157.33025774826712,454.3526554974361,1477.7462678804093,2673.479256399104,3562.440052539858
ls-731,female,4,164.17915362763347,388.60073294815584,1739.4668376322256,2901.974493723713,4069.9620574669207
ls-7312,male,4,154.6567996854676,411.06645878439144,1595.3921828038872,2644.520098398862,3755.319191204404
ls-7316,female,4,169.27150232465874,546.6750904114019,1791.9285478853951,2734.7413306740305,3798.854515730922
ls-7318,female,4,175.13138391659456,459.51070192215155,1771.402863607335,2747.8495811219987,3798.5927118664613
ls-7320,female,4,171.5550520185693,347.0320065375589,1830.2462163023893,2829.825066980482,4394.239545121975
ls-7326,male,2,156.30539968320576,489.43482497347037,1711.7097233333886,2539.183081761622,3612.8937383037683
ls-7327,male,4,170.18436469488,429.2621075920779,1494.4674963432476,2401.000944137132,3582.6830147464207
ls-7335,female,3,174.7692394138661,471.8771215268215,1730.3606220366055,3064.307123677243,4042.9113982617764
ls-7337,female,4,176.1250210483177,528.4678428439915,1775.5863798143891,2807.801647914035,3740.113647488306
ls-7342,female,4,171.4407625314885,432.2485254137597,1641.5718701976639,2882.229278702411,3887.326534110898
ls-7346,male,3,146.64614708790015,433.8069522525895,1642.32645619175,2594.872062490746,3732.5856380862188
ls-7348,female,4,170.04633287963193,444.9314970076696,1657.8465246772548,2635.706936577668,4026.6457121034937
ls-7354,male,4,151.78147027969476,405.22109906382934,1864.4004211086694,2935.340471005873,3804.4497672767466
ls-7360,female,4,170.7152633611828,499.0741177070163,1797.483618167464,2669.9998527924854,3819.7682559876575
ls-737,male,3,159.18414162244454,486.14610988495974,1346.494339876576,2477.505445482255,3637.6455267794836
ls-7384,female,4,177.4502642916181,432.6749527511528,1601.8839013502939,2854.995660465208,4036.4917856724064
ls-7391,male,4,152.30640961531975,476.15454255647467,1544.3257963588562,2603.4208441650035,3568.3485792878105
ls-7395,female,2,176.07349196896425,539.5180841881265,1630.1017149098059,2757.2059179378193,3931.8158603496763
ls-7398,female,4,177.52099937175734,475.17078163493454,1946.2843113871377,2989.6122972772528,4224.546653006574
ls-7402,male,4,163.49845726161908,450.004190216167,1517.7734303467448,2735.0101732691564,3696.0407158742255
ls-7416,female,4,166.2518268358524,442.4214610246454,1675.3599646136477,2788.9554938489746,4127.030173093942
ls-7424,male,4,143.43235018832945,449.33838537917245,1507.1358462217795,2558.760269965019,3592.400121118471
ls-7467,female,4,178.3142367753883,524.9976794751435,1831.7662509006886,2868.7162980224143,3967.668691151942
ls-7481,female,4,129.5620381669148,532.6048229320193,1867.7797335382957,2868.49439474721,3736.7135903631824
ls-7484,male,4,149.46989057489156,375.96777314630776,1590.9731375158713,2664.4113542830664,3878.96200147299
ls-7495,female,1,177.7003906488387,514.566945888752,1827.731456630653,2795.635094426058,4010.065282537214
ls-7502,male,4,144.16378474255055,560.0255753236468,1616.0397493577234,2586.658705523469,3662.31207674087
ls-7505,male,4,144.06613310107707,399.80140519753405,1399.8428651584309,2676.1405309967563,3670.532325990899
ls-7507,female,4,169.39642442397934,521.2658449793466,1552.6979478646117,2835.4379100821834,4062.271648244951
ls-7512,male,2,160.75449817006663,442.55929665117776,1469.7846113895266,2787.39404157865,3470.473432795613
ls-7514,female,4,170.45063741990802,434.51896253765153,1705.9567053677629,2783.6519034993134,4027.314420253696
ls-7517,female,4,159.19384056614842,451.5960268603293,1698.402810141775,2851.5898157214106,4021.9928239763
ls-7518,male,1,150.25412840390788,450.09418116196593,1575.9899406693767,2665.9889158610686,3610.432437240473
ls-7552,female,4,170.59192257939537,484.7732396524901,1703.0650358387256,2868.6791835020576,4030.9740988198755
ls-7553,male,4,142.86207779780693,451.473258072152,1668.9019613111032,2590.7890577823778,3802.380727738443
ls-7555,female,1,175.31523299235766,540.0593550685134,1712.1634640907198,2865.338126887518,3743.070540071256
ls-7556,male,4,150.0418579710082,430.5349339479309,1651.2115875231984,2645.465971609791,3792.1181105385376
ls-7558,male,1,140.69057300298905,530.9069718708939,1465.9794243475258,2626.1433228908204,3559.1001846277513
ls-7561,male,4,147.31494086871731,374.3356051144009,1699.6754104252896,2866.6692423519216,3777.9875948357294
ls-7565,male,1,161.23744369716533,445.1960598794571,1471.9989121306382,2417.423090105299,3707.8907104784507
ls-7585,male,3,149.85608455173457,449.7114754070321,1639.398747012525,2606.275079993289,3642.9909621150227
ls-7597,female,4,159.60431365581715,498.0158066280318,1825.1039596284318,3091.3498272829993,4151.720677008455
ls-7603,male,4,193.18724350207776,435.93697158897874,1502.3624431212465,2596.388077638696,3800.2057992694727
ls-7608,male,3,141.3416043610619,435.4623132528053,1572.7386316432594,2505.9371286607,3406.027640162451
ls-7609,female,4,173.3307672700121,452.4145977324955,1854.8189340791082,3009.555900216419,3977.219316970662
ls-7635,female,4,173.64261823243407,490.9906082875715,1781.8102383072655,2821.7866681751093,4382.485806494808
ls-764,male,4,152.79340600644235,555.663032681065,1841.7039571501412,2782.646457383199,3697.6924680957245
ls-7640,male,1,145.36729388238084,565.739638173401,1666.714901647334,2514.9692936622178,3545.8115798271565
ls-7647,male,4,147.1298012327319,498.5128946323847,1680.5728546828402,2666.431490243527,3630.5261857533224
ls-7649,female,2,177.51193748376664,513.6137793048472,1869.8715493892614,2666.0442226537143,3559.5106733204657
ls-7654,male,4,158.1911573853748,354.3835918188919,1566.3177742597504,2749.6722208379633,3873.133858769149
ls-7672,male,4,151.17036057139242,333.21182830246494,1566.1905380595047,2670.442108862087,3789.109701056743
ls-7683,female,1,179.74233863464787,765.4044373914498,1757.4339660163073,2694.418022231016,3488.804655441015
ls-7699,female,4,167.95596859134423,505.4768832499969,1957.5669281341084,3101.083615247905,4076.5035563147144
ls-77,female,4,136.9865948662107,474.1854840371474,1577.284313796463,2707.8994614104954,4009.085049290844
ls-7702,female,2,175.0164910658255,426.46348180538007,1797.1896677562654,2822.3728430656683,3929.035469612412
ls-7713,male,4,147.96964580286306,570.6493878897143,1519.216662456116,2543.461253351705,3601.798735118556
ls-7717,female,4,166.97739651660538,408.87086957105345,1631.0894612230995,2708.399468523452,4021.084137961393
ls-7720,male,1,163.11904692761377,454.57562752002735,1471.5903995254291,2499.740269820712,3500.0603414836205
ls-7732,male,4,158.27908727418307,394.06484793810637,1475.5821409035698,2703.279055974692,3830.93147791752
ls-7733,female,4,177.73856665970362,502.6843897384857,1762.6596688743803,3048.5995826317185,4065.818418901542
ls-774,female,4,168.09547911206812,510.5050228405212,1657.0452794292837,2780.8575361234543,3845.0189640808203
ls-7754,female,1,179.69658572410827,398.89039265356735,1737.4265439270882,2913.5371575051186,3800.1193300229897
ls-7762,female,3,175.45074739905675,528.5546142007746,1853.5809290942334,2952.7720308660246,3673.861516840326
ls-7769,male,2,143.89514789918056,468.7614704448813,1539.5923479204098,2360.411988017727,3683.583162975942
ls-778,male,4,157.4983565609109,443.6536011608491,1732.0006826894837,2732.236187554192,3810.083708890892
ls-7783,female,4,159.0815572626971,528.2831739231885,1662.6153282407302,2809.998695068087,3781.5808017334957
ls-779,male,1,143.64829269765198,416.1107468550125,1566.8872215438419,2379.0313796248684,3662.369259831905
ls-7795,male,4,147.597687492134,471.5301044052566,1710.4222241114612,2623.667893254111,3870.7577328992916
ls-7796,male,4,166.67474070653265,352.50064231941735,1664.0893837045573,2434.8966201900002,3436.2766378230745
ls-7800,female,1,177.9302810568071,464.2678614255983,1793.9424520227626,2767.553010955866,4190.5995471201495
ls-7809,male,2,155.1530234006777,314.15339397319457,1659.5364310424852,2580.08548230451,3824.9051530926954
ls-781,male,3,146.1553814944967,408.21374675493144,1614.5690285573833,2675.851717111083,3928.1007102642393
ls-783,female,4,168.89098339216196,451.33037859339765,1795.4242982492337,2604.190431647704,3914.125858409966
ls-7835,male,1,217.429677559662,474.7137890887326,1870.2676371826144,2739.2053455111004,3591.2550888254873
ls-7837,male,1,144.81775939656933,403.8794286916369,1593.189628614889,2590.4732972121737,3506.3122564928854
ls-7848,male,4,151.11719021881936,475.21206211965045,1635.6471785191557,2746.5614058836345,3824.2964612935316
ls-7867,male,1,149.84337606445376,453.59834546611404,1483.8237055134962,2571.0457497479583,3696.797648037868
ls-7871,male,4,143.29615724062512,405.02125102907905,1534.4837015740998,2672.902749220378,3508.9265251638835
ls-7881,male,1,143.3306066570538,483.7865862069507,1839.1069285593785,2929.759023220644,3932.3957550455534
ls-7883,female,4,164.93959728393747,401.7961007778548,1711.032195413491,2616.8540520164643,3989.7849346541425
ls-789,female,4,163.37124716622986,486.4997604909307,1692.8982993295367,2717.561098828834,4052.7234699458586
ls-7898,female,2,177.5509718695933,443.8139793989539,1708.8833165194144,2695.477204469185,3880.4615408366317
ls-792,female,4,172.6981128431873,438.1396993178728,1777.2345471313474,2923.0232905343073,3913.8409709143616
ls-7923,male,4,143.76764120297162,432.89658735208207,1501.8712727770064,2615.0945174624485,3278.2959513239066
ls-7925,female,2,177.0225578299278,532.1309308802249,1691.4228997070095,2880.300423414091,3589.021391703792
ls-7933,female,4,175.35993845839278,432.4281295695876,1590.5246718157537,2879.228870663401,3970.016718486633
ls-7942,male,4,153.65420893592545,340.9761465921174,1614.319848147127,2788.249491483757,3907.2933351025367
ls-7945,female,4,174.62278725345277,452.6632430045818,1632.3163854633503,2591.028430915295,3768.9941505540583
ls-7957,male,4,162.34461505662952,527.1980278223443,1746.0228353449597,2432.65977826598,3572.8483790149485
ls-7967,female,4,176.20283309425093,477.3291223226904,1676.3530462208696,2810.454943527712,3895.221806722706
ls-7994,female,4,170.48236348310422,457.8209772793758,1628.7685401066128,2829.305803524705,4059.056005167834
ls-7997,male,4,152.28299548962082,452.5307389709126,1488.2247070153942,2552.1521261196376,3937.5889726378073
ls-8023,male,4,203.89668992539202,399.16993369375007,1840.9897718054162,2763.1634111698436,3813.301217111896
ls-8040,female,4,162.58959014885454,442.5121661706239,1894.1844961929164,3059.829538619515,4059.319056901438
ls-8042,male,4,142.22755140043245,426.3596094712472,1456.704390982576,2634.120144998576,3531.752888887232
ls-8044,female,4,169.3557798437954,539.8792010739933,1586.3476610468613,2499.0293219534824,3531.943934572984
ls-8050,male,4,166.7850820894233,470.21076601015284,1523.5608799581642,2491.8687310743167,3634.295108293377
ls-8057,female,2,175.175773263429,558.0299863144635,1577.1090408706987,3011.4464626100307,3870.856412275841
ls-8066,male,1,159.70233696204,400.52740694669654,1569.4449330192826,2576.6693287360754,3366.4446274048373
ls-807,male,4,159.83400086992984,404.53926347722927,1621.896742706138,2650.968828050285,3687.5129580757
ls-8071,female,1,173.09234123915468,546.5873883421748,1589.3037307426625,2656.360256717092,3675.6269862181425
ls-8087,male,4,159.7029424164247,466.7876472450255,1677.0189554913281,2515.236181904141,3605.539993291476
ls-8097,female,4,174.13069646482913,434.4743518154202,1490.0090845127056,2596.477262102874,3862.173190089349
ls-8108,male,2,146.28133758335758,432.17719528469013,1612.1007568565722,2755.548198959129,3604.626172527277
ls-811,female,2,178.62074932954133,563.403496305951,1633.6065158250979,2422.078413701004,3420.073384699068
ls-8118,female,4,172.82965637705365,583.4464958207691,1911.121060853182,2767.2646959249114,3843.064329705467
ls-8123,female,4,176.7382166259872,429.41307727556733,1632.7500410498349,2804.626066107589,3809.3508979346243
ls-8142,male,1,149.31714552617424,378.19623926676013,1620.0960415504574,2609.9507105266266,3671.399414701251
ls-8156,female,4,176.16172435067443,480.2891186665755,1734.7077970630362,2718.9215721441205,3903.1816659140777
ls-8163,female,4,170.20980141065135,485.67344811593205,1854.8975065463906,2774.5799045989943,3631.436971396165
ls-8164,male,1,140.40971378415963,416.9397216802944,1572.8498482727473,2702.66974262538,3689.201410580888
ls-8169,male,4,149.34907836502052,366.0306338429199,1489.495857524808,2507.2095593143185,3850.241898253167
ls-8172,male,4,147.93287440701175,444.42217882359535,1578.5557331254088,2783.5856872847166,3762.735281248675
ls-8176,male,1,143.07788284804218,524.9194020999682,1777.9517848072733,2681.0464475807353,3614.32677331791
ls-8183,female,4,171.90250957129092,479.1956385538117,1813.9197641456867,2666.8406199673504,4051.7744740209423
ls-8190,female,4,167.16561197191936,432.30234075695836,1631.0268336144286,2810.8883124974864,3941.9270801449225
ls-8193,female,2,179.41728313402712,486.3099727282164,1858.0755500828159,2789.0328712112805,3719.2338946975033
ls-8194,female,2,178.34871251394117,517.8137287709515,1734.7979416387288,2933.6038367308474,3935.164381324183
ls-8199,female,4,161.04153156816525,491.0978407494023,1774.6401175035724,2595.464894199316,4032.4122837829914
ls-8200,male,2,140.44543561832612,493.22011519969567,1625.4334004521947,2676.671789239337,3598.065717576814
ls-8215,male,1,150.6389668406988,428.6492375839156,1270.149410229662,2713.0466535169726,3603.92267982658
ls-8226,male,4,193.29382416400466,418.8942189298933,1607.9288166004362,2772.5754985021103,3671.4417450585797
ls-8240,female,2,178.22090941864226,430.6686576014556,2066.506048372956,3145.3553155571226,4329.360541847172
ls-8242,female,4,173.2243993865103,392.8246307138353,1789.7639164336033,2820.6914863153133,3812.9677312022977
ls-8245,male,4,142.921636724492,452.4894645182172,1554.5625421274763,2610.3947147776908,3578.144111597285
ls-8250,male,2,149.42689640994598,465.6235705228773,1812.2624047303061,2698.603250023964,3651.1619208226725
ls-8259,female,4,154.67854377282828,418.65905201802286,1804.3159740183005,2961.4406208828045,3852.4866322628955
ls-8262,male,4,144.16860400799916,455.8660375903463,1640.3960767945123,2571.1877614925725,3552.3165576838423
ls-8266,male,2,142.69742055805872,913.4777709919065,1944.1650546665,2892.419163799979,3580.9121747854697
ls-8295,female,1,163.62150555306204,528.6167336820308,1589.3701587983257,2856.9193711674557,3933.5475608191255
ls-8300,female,4,174.64264857248043,425.8334531683537,1643.3268774913627,2655.7240947380405,3802.78691398471
ls-8307,male,4,159.54138312744897,431.6161041570311,1400.1386056323536,2436.6439818616536,3419.542189721982
ls-8316,male,4,145.2071923288245,463.80537153621367,1668.044118534291,2619.030821076939,4002.646449377602
ls-8324,female,4,134.88326567772646,425.36471274823305,1432.622270879112,2729.349457066066,4103.283964511981
ls-8334,male,2,146.1045129342158,434.28963847901065,1670.2143333104023,2576.7293545430284,4113.172255505557
ls-8337,female,4,165.11777927037986,476.84520822060153,1756.3076276133545,2924.698770275422,3924.5360652906793
ls-8356,male,4,149.49668135637543,349.5582204685621,1620.781413741901,2808.2800400537462,3848.8540409699535
ls-8388,female,4,156.28622266893993,436.8828677203618,1656.5031029200622,2787.0522165172815,3734.8219988452674
ls-8389,male,3,153.7550324690246,593.8127450615982,1481.8887082325616,2443.8922418921716,3516.373602929136
ls-839,male,4,153.18643166204822,491.82934914445786,1518.254431823532,2695.8253511005714,3662.693566535616
ls-8396,male,4,143.0431760483666,408.13650779227873,1567.1933945875999,2623.17346920031,3613.3739619879216
ls-8401,male,3,143.04845858777122,390.2180416848598,1557.3613559457685,2728.6010519478646,3708.403375300234
ls-8404,female,4,159.58054431933897,654.2689259926965,1722.7211452781007,2910.2491759868876,4020.991453310031
ls-8410,female,4,177.28336817613888,540.5265591269127,1555.0836331353999,2286.234898798406,2874.8059191324382
ls-8413,male,1,147.59427438597584,428.5989283895211,1516.6107104724613,2565.6994577548226,3463.6425430127288
ls-8415,female,4,173.01106600171255,427.5020005918168,1836.4592492955262,3152.459366404324,4168.054163488723
ls-8425,male,4,151.33710697162442,364.69328900447033,1562.6319122261266,2564.2193505966625,3652.0895939225284
ls-8432,female,1,169.81300359667657,493.3092509789638,1563.3272162464477,2467.8154197567364,3847.623959845789
ls-8441,female,1,175.35482650716662,474.5905055822947,1591.1153818037742,2950.982916896117,3983.489001807021
ls-8459,male,4,156.15074456403462,344.2712010441534,1783.0109048973586,2801.04462159428,3691.247310660983
ls-8464,male,1,194.804709593058,508.1045227873841,1381.4139500314457,2767.1781552411403,3941.8443323470847
ls-8465,female,2,178.34065779469523,422.93706557245815,1776.760659021585,2737.7981126698974,3949.1224826764255
ls-8466,male,3,142.46582558974177,425.4255844569672,1403.6636214094187,2507.842530815784,3632.3501953262557
ls-8468,female,2,175.40507179796376,432.3819813892063,1477.7588884396876,2758.3537822562153,3934.341227992787
ls-8470,female,4,162.21563614290955,481.5709726891431,1466.7928465101925,3062.782268374737,4026.188270428518
ls-8476,female,1,177.47250059437954,495.94616044273954,1844.3182916339206,2774.5591935062193,3859.392726623919
ls-8490,male,2,182.55612931234242,444.3286786535466,1720.053682793142,2677.7432906290956,3556.6934467992523
ls-8500,male,4,145.78447928100874,373.8913127748186,1408.9539312256397,2822.7336361382445,3962.1554303778926
ls-8506,female,4,166.5049685056046,557.475671638028,1746.9280589565067,2928.479923941336,3840.323444107549
ls-8531,male,1,141.00765980747045,498.6308180132894,1461.2391395915092,2614.835090848983,3825.7151544292624
ls-8534,male,4,142.42468040580522,405.5053074621907,1624.7602221351785,2466.33135257866,3695.251954671002
ls-8545,female,4,172.10434455953893,477.29669553246214,1626.3314503532968,2812.052816625617,4032.814235117196
ls-8591,female,3,176.95329624854133,470.98689034124743,1710.8831701783374,2901.758830895604,4066.01507143009
ls-8605,female,4,178.3830564746352,421.88695133833716,1728.7147482102832,2860.8577470554783,3807.7155508250526
ls-8609,male,1,147.44553582092445,1036.171342523151,1769.44541999336,2504.3195749752904,3523.3869888829463
ls-8625,female,4,153.9644997507486,455.55129422659115,1647.7049308381356,2853.802570071739,3986.889232565223
ls-8629,male,4,156.96233313072298,447.68961769215986,1650.7301040376624,2618.335101212956,3711.529030024138
ls-8630,male,4,143.0947292908556,494.80759099694274,1500.894870973341,2597.071300966507,3260.803541663834
ls-8632,male,1,143.00929415976987,379.3117468029442,1646.2143260434618,2671.565487625592,3914.249944449513
ls-8635,male,4,142.61765256759884,413.85665453403044,1605.9578097756726,2785.891949058776,3732.125338876268
ls-8643,male,4,144.60240162195336,394.55676129275236,1740.8136600002722,2472.309625797745,3782.752251748054
ls-8644,female,4,152.95412076860998,400.6554861628037,1820.9565665877149,2772.662054571726,4028.828175975733
ls-8664,female,4,162.32345077681583,460.5290866001784,1678.1118532780133,2667.3754830573494,3879.4375153704423
ls-8671,male,3,182.80567642624717,412.42689247971236,2082.718260523214,3012.299456864823,4045.1420718541826
ls-8678,female,4,173.95628125475898,519.3473375188264,1569.6509294548796,2702.5712368576724,3775.942183552463
ls-8687,male,4,157.44686629394465,423.4505786432989,1654.1526568059871,2576.633053322861,3755.8259699745527
ls-8699,female,4,167.48523476529078,491.63320228926625,1816.1423932390235,2888.507395953394,3931.506318553681
ls-8722,female,4,157.29634338858193,428.42636603377105,1716.3270955581465,2886.0962179447724,3996.4690054033726
ls-8753,male,4,198.8715851314961,393.1717393283127,1426.1332871808943,2568.466734097929,3853.033273910605
ls-8770,male,4,143.19830484472098,401.8895212730997,1487.6983004806075,2543.152580637093,3707.3919207774443
ls-8778,female,4,126.51568425687202,411.6724023040355,1773.1920367757182,2908.430546562264,4042.177037623963
ls-8786,male,4,143.87772961518957,476.9289028866267,1320.9784483943217,2451.812748097246,3674.52017953101
ls-8791,male,1,175.52532778399657,454.52338776221853,1678.9504515401206,2892.8235808686877,3725.7299316871095
ls-8799,male,1,159.220604436126,406.8499802183035,1626.1984494010153,2694.2239641895117,3789.3176023161523
ls-8824,male,2,142.0854002938381,432.12416672732786,1610.1043598874758,2636.465808325683,3767.470474570987
ls-8838,male,4,157.91021169138446,423.4328524568592,1413.593791140273,2626.060700147701,3504.786528419221
ls-884,male,3,143.8244418000671,398.3034243681103,1751.6150802158797,2496.9332344201857,3498.5315969184167
ls-8846,female,2,170.23499065251215,459.5213739944863,1739.2883613946651,2906.4778705472368,3933.01084998534
ls-8848,male,1,144.0698053637209,452.3864359121256,1448.1138976019133,2744.856711756472,3619.430357740823
ls-8855,male,2,166.93762290900065,787.8342515145812,2110.7304380625774,3087.5810385171026,4164.828553612519
ls-8897,female,3,178.05789643270862,601.208875867159,1990.8953215705915,3023.7622589796038,3894.4541879870094
ls-89,female,4,170.66011081033344,445.7933243005541,1754.234455927347,2786.3359435860566,3814.2900397419903
ls-895,male,1,149.16149045343468,411.81719581260325,1693.1609771153162,2364.4433604929054,3474.298989095115
ls-899,male,1,140.4075967945524,590.9014656626815,1636.7208505927256,2795.4636131075185,3774.5133321576286
ls-90,male,4,146.89930158912986,417.0970731875933,1806.5797878177852,2928.5495778934137,3603.1069791608024
ls-9022,female,4,165.04141671443222,494.8281197418321,1747.6453178000716,2762.9384585215716,3932.150627138019
ls-915,male,4,159.74590652399615,491.48586047421065,1579.6493345091383,2574.778431493841,3910.347935436055
ls-921,male,4,154.99867799232106,436.65847217172643,1721.6543571451593,2853.506837928618,3848.994310670847
ls-925,female,4,172.37133826027724,370.2797608131266,2007.3704314384001,3214.0325648312823,4182.581100597284
ls-927,male,4,143.02847781406896,419.58914499969615,1485.8058232671494,2931.2887762507708,3845.9236329797222
ls-948,female,4,150.91153406869643,450.4284563430457,1753.1198681514904,2878.0636260652677,4256.266853615513
ls-953,male,4,142.0166643274729,445.30028455077417,1557.336541918472,2481.401610174432,3807.332098126616
ls-954,male,4,146.339214577446,483.5641290275694,1709.4289031819512,2783.019874335565,3901.3406074727027
ls-964,male,1,142.22103695179217,534.3660008782405,1382.536308502676,2385.661658367653,3932.477889034718
ls-976,female,4,176.43524880620913,404.8902188516241,1809.7675091750857,2990.183767305926,4046.6161353780917
ls-978,male,4,150.33336279957828,760.9523284955199,1878.7558689151247,2830.5414759466303,3557.629770022629
ls-979,female,1,178.6539185321348,476.5219852550204,1628.0077235023123,2862.5268025257865,3888.3631950588224
ls-98,female,1,160.36113785613097,447.23832122103636,1768.7598365757754,2610.870364901572,3734.2787773012233
ls-982,male,4,168.16570831450827,521.2888034162277,1945.0351405525912,3081.7680429477696,3955.3298183577494
ls-985,male,4,146.0099411294229,383.40776725615797,1555.9132236800956,2442.3291881729538,3285.080847381242
